,fp,label,good
84,./vae_out/x/x_4731.png,good,True
85,./vae_out/x/x_2040.png,good,True
86,./vae_out/x/x_0267.png,bad,False
87,./vae_out/x/x_3875.png,good,True
88,./vae_out/x/x_4489.png,good,True
89,./vae_out/x/x_0657.png,good,True
90,./vae_out/x/x_2979.png,good,True
91,./vae_out/x/x_0923.png,bad,False
92,./vae_out/x/x_0494.png,good,True
93,./vae_out/x/x_2485.png,good,True
94,./vae_out/x/x_2914.png,good,True
95,./vae_out/x/x_1934.png,good,True
96,./vae_out/x/x_4044.png,bad,False
97,./vae_out/x/x_1174.png,bad,False
98,./vae_out/x/x_4170.png,good,True
99,./vae_out/x/x_1246.png,bad,False
100,./vae_out/x/x_0641.png,good,True
101,./vae_out/x/x_1971.png,good,True
102,./vae_out/x/x_4903.png,good,True
103,./vae_out/x/x_2941.png,good,True
104,./vae_out/x/x_0339.png,bad,False
105,./vae_out/x/x_3154.png,good,True
106,./vae_out/x/x_2793.png,good,True
107,./vae_out/x/x_3621.png,bad,False
108,./vae_out/x/x_1059.png,bad,False
109,./vae_out/x/x_1481.png,good,True
110,./vae_out/x/x_4147.png,good,True
111,./vae_out/x/x_2965.png,bad,False
112,./vae_out/x/x_4365.png,good,True
113,./vae_out/x/x_2107.png,good,True
114,./vae_out/x/x_4791.png,good,True
115,./vae_out/x/x_4163.png,good,True
116,./vae_out/x/x_0456.png,bad,False
117,./vae_out/x/x_3473.png,good,True
118,./vae_out/x/x_1772.png,bad,False
119,./vae_out/x/x_3952.png,bad,False
120,./vae_out/x/x_1046.png,bad,False
121,./vae_out/x/x_2175.png,good,True
122,./vae_out/x/x_0847.png,bad,False
123,./vae_out/x/x_3482.png,bad,False
124,./vae_out/x/x_4838.png,bad,False
125,./vae_out/x/x_2684.png,good,True
126,./vae_out/x/x_4423.png,bad,False
127,./vae_out/x/x_4265.png,bad,False
128,./vae_out/x/x_2212.png,good,True
129,./vae_out/x/x_3528.png,good,True
130,./vae_out/x/x_2587.png,bad,False
131,./vae_out/x/x_0244.png,good,True
132,./vae_out/x/x_4282.png,good,True
133,./vae_out/x/x_2618.png,good,True
134,./vae_out/x/x_2333.png,good,True
135,./vae_out/x/x_2404.png,good,True
136,./vae_out/x/x_3084.png,good,True
137,./vae_out/x/x_2590.png,good,True
138,./vae_out/x/x_1658.png,good,True
139,./vae_out/x/x_1710.png,good,True
140,./vae_out/x/x_0969.png,good,True
141,./vae_out/x/x_0617.png,bad,False
142,./vae_out/x/x_1448.png,good,True
143,./vae_out/x/x_2924.png,good,True
144,./vae_out/x/x_2750.png,bad,False
145,./vae_out/x/x_2442.png,good,True
146,./vae_out/x/x_2753.png,good,True
147,./vae_out/x/x_4937.png,good,True
148,./vae_out/x/x_4999.png,good,True
149,./vae_out/x/x_1695.png,good,True
150,./vae_out/x/x_1299.png,good,True
151,./vae_out/x/x_0559.png,good,True
152,./vae_out/x/x_2694.png,good,True
153,./vae_out/x/x_4380.png,bad,False
154,./vae_out/x/x_4390.png,good,True
155,./vae_out/x/x_2927.png,good,True
156,./vae_out/x/x_0546.png,good,True
157,./vae_out/x/x_4953.png,bad,False
158,./vae_out/x/x_2943.png,good,True
159,./vae_out/x/x_3399.png,good,True
160,./vae_out/x/x_0188.png,good,True
161,./vae_out/x/x_3977.png,bad,False
162,./vae_out/x/x_3587.png,bad,False
163,./vae_out/x/x_4822.png,bad,False
164,./vae_out/x/x_0830.png,good,True
165,./vae_out/x/x_3156.png,good,True
166,./vae_out/x/x_1787.png,bad,False
167,./vae_out/x/x_3128.png,good,True
168,./vae_out/x/x_3887.png,bad,False
169,./vae_out/x/x_0357.png,good,True
170,./vae_out/x/x_2360.png,good,True
171,./vae_out/x/x_2303.png,good,True
172,./vae_out/x/x_1115.png,good,True
173,./vae_out/x/x_3662.png,bad,False
174,./vae_out/x/x_2073.png,bad,False
175,./vae_out/x/x_1895.png,bad,False
176,./vae_out/x/x_3975.png,bad,False
177,./vae_out/x/x_0944.png,good,True
178,./vae_out/x/x_2880.png,bad,False
179,./vae_out/x/x_2592.png,good,True
180,./vae_out/x/x_2430.png,bad,False
181,./vae_out/x/x_0992.png,good,True
182,./vae_out/x/x_1421.png,good,True
183,./vae_out/x/x_4165.png,good,True
184,./vae_out/x/x_3299.png,bad,False
185,./vae_out/x/x_3401.png,bad,False
186,./vae_out/x/x_4018.png,good,True
187,./vae_out/x/x_3715.png,bad,False
188,./vae_out/x/x_1523.png,bad,False
189,./vae_out/x/x_2386.png,good,True
190,./vae_out/x/x_0271.png,good,True
191,./vae_out/x/x_3827.png,bad,False
192,./vae_out/x/x_0722.png,good,True
193,./vae_out/x/x_4506.png,good,True
194,./vae_out/x/x_1297.png,good,True
195,./vae_out/x/x_2874.png,bad,False
196,./vae_out/x/x_4339.png,good,True
197,./vae_out/x/x_1894.png,good,True
198,./vae_out/x/x_2549.png,good,True
199,./vae_out/x/x_2033.png,bad,False
200,./vae_out/x/x_2197.png,bad,False
201,./vae_out/x/x_4243.png,bad,False
202,./vae_out/x/x_0872.png,bad,False
203,./vae_out/x/x_2421.png,good,True
204,./vae_out/x/x_2271.png,good,True
205,./vae_out/x/x_1221.png,good,True
206,./vae_out/x/x_0927.png,bad,False
207,./vae_out/x/x_3430.png,good,True
208,./vae_out/x/x_4883.png,good,True
209,./vae_out/x/x_2512.png,good,True
210,./vae_out/x/x_2757.png,good,True
211,./vae_out/x/x_0226.png,good,True
212,./vae_out/x/x_1500.png,good,True
213,./vae_out/x/x_3188.png,good,True
214,./vae_out/x/x_3349.png,good,True
215,./vae_out/x/x_3140.png,good,True
216,./vae_out/x/x_0611.png,good,True
217,./vae_out/x/x_3189.png,bad,False
218,./vae_out/x/x_0686.png,bad,False
219,./vae_out/x/x_3183.png,good,True
220,./vae_out/x/x_3245.png,good,True
221,./vae_out/x/x_1525.png,good,True
222,./vae_out/x/x_4269.png,bad,False
223,./vae_out/x/x_4965.png,good,True
224,./vae_out/x/x_0290.png,bad,False
225,./vae_out/x/x_1736.png,good,True
226,./vae_out/x/x_4038.png,good,True
227,./vae_out/x/x_0039.png,bad,False
228,./vae_out/x/x_0502.png,bad,False
229,./vae_out/x/x_4154.png,good,True
230,./vae_out/x/x_4487.png,good,True
231,./vae_out/x/x_4691.png,good,True
232,./vae_out/x/x_4668.png,good,True
233,./vae_out/x/x_1856.png,good,True
234,./vae_out/x/x_1374.png,good,True
235,./vae_out/x/x_0144.png,good,True
236,./vae_out/x/x_0569.png,good,True
237,./vae_out/x/x_2463.png,good,True
238,./vae_out/x/x_0345.png,good,True
239,./vae_out/x/x_0729.png,bad,False
240,./vae_out/x/x_2554.png,good,True
241,./vae_out/x/x_1803.png,bad,False
242,./vae_out/x/x_1062.png,good,True
243,./vae_out/x/x_2780.png,good,True
244,./vae_out/x/x_0265.png,good,True
245,./vae_out/x/x_3220.png,bad,False
246,./vae_out/x/x_4730.png,bad,False
247,./vae_out/x/x_4636.png,bad,False
248,./vae_out/x/x_3900.png,bad,False
249,./vae_out/x/x_2254.png,good,True
250,./vae_out/x/x_4609.png,good,True
251,./vae_out/x/x_3372.png,good,True
252,./vae_out/x/x_1527.png,good,True
253,./vae_out/x/x_4116.png,good,True
254,./vae_out/x/x_1802.png,good,True
255,./vae_out/x/x_0753.png,good,True
256,./vae_out/x/x_0500.png,good,True
257,./vae_out/x/x_0404.png,bad,False
258,./vae_out/x/x_2059.png,bad,False
259,./vae_out/x/x_4075.png,good,True
260,./vae_out/x/x_4814.png,bad,False
261,./vae_out/x/x_3060.png,good,True
262,./vae_out/x/x_2222.png,good,True
263,./vae_out/x/x_1530.png,good,True
264,./vae_out/x/x_0805.png,good,True
265,./vae_out/x/x_1494.png,good,True
266,./vae_out/x/x_2986.png,good,True
267,./vae_out/x/x_4099.png,good,True
268,./vae_out/x/x_3649.png,bad,False
269,./vae_out/x/x_1427.png,bad,False
270,./vae_out/x/x_0526.png,bad,False
271,./vae_out/x/x_4287.png,bad,False
272,./vae_out/x/x_1060.png,bad,False
273,./vae_out/x/x_2394.png,good,True
274,./vae_out/x/x_3466.png,good,True
275,./vae_out/x/x_2327.png,bad,False
276,./vae_out/x/x_0099.png,good,True
277,./vae_out/x/x_3572.png,good,True
278,./vae_out/x/x_1687.png,bad,False
279,./vae_out/x/x_2372.png,good,True
280,./vae_out/x/x_2553.png,bad,False
281,./vae_out/x/x_1011.png,bad,False
282,./vae_out/x/x_4558.png,bad,False
283,./vae_out/x/x_4952.png,bad,False
284,./vae_out/x/x_2080.png,good,True
285,./vae_out/x/x_0156.png,good,True
286,./vae_out/x/x_2029.png,bad,False
287,./vae_out/x/x_4844.png,good,True
288,./vae_out/x/x_0496.png,good,True
289,./vae_out/x/x_0194.png,good,True
290,./vae_out/x/x_3583.png,good,True
291,./vae_out/x/x_4461.png,good,True
292,./vae_out/x/x_1583.png,good,True
293,./vae_out/x/x_2658.png,good,True
294,./vae_out/x/x_0255.png,bad,False
295,./vae_out/x/x_2905.png,good,True
296,./vae_out/x/x_0906.png,good,True
297,./vae_out/x/x_2812.png,good,True
298,./vae_out/x/x_3620.png,bad,False
299,./vae_out/x/x_4848.png,good,True
300,./vae_out/x/x_3013.png,bad,False
301,./vae_out/x/x_3113.png,bad,False
302,./vae_out/x/x_3963.png,good,True
303,./vae_out/x/x_1657.png,bad,False
304,./vae_out/x/x_1106.png,bad,False
305,./vae_out/x/x_4632.png,bad,False
306,./vae_out/x/x_4547.png,bad,False
307,./vae_out/x/x_4247.png,bad,False
308,./vae_out/x/x_4577.png,good,True
309,./vae_out/x/x_1784.png,good,True
310,./vae_out/x/x_1707.png,good,True
311,./vae_out/x/x_1439.png,bad,False
312,./vae_out/x/x_1512.png,bad,False
313,./vae_out/x/x_2028.png,bad,False
314,./vae_out/x/x_1916.png,bad,False
315,./vae_out/x/x_2679.png,good,True
316,./vae_out/x/x_2469.png,good,True
317,./vae_out/x/x_2122.png,good,True
318,./vae_out/x/x_2024.png,good,True
319,./vae_out/x/x_0658.png,good,True
320,./vae_out/x/x_3270.png,good,True
321,./vae_out/x/x_2982.png,good,True
322,./vae_out/x/x_2383.png,good,True
323,./vae_out/x/x_3285.png,good,True
324,./vae_out/x/x_1868.png,good,True
325,./vae_out/x/x_0330.png,bad,False
326,./vae_out/x/x_1308.png,good,True
327,./vae_out/x/x_1964.png,good,True
328,./vae_out/x/x_3483.png,bad,False
329,./vae_out/x/x_1429.png,good,True
330,./vae_out/x/x_4647.png,good,True
331,./vae_out/x/x_0764.png,bad,False
332,./vae_out/x/x_2513.png,good,True
333,./vae_out/x/x_3020.png,bad,False
334,./vae_out/x/x_2113.png,good,True
335,./vae_out/x/x_0143.png,good,True
336,./vae_out/x/x_4967.png,good,True
337,./vae_out/x/x_0426.png,good,True
338,./vae_out/x/x_4704.png,good,True
339,./vae_out/x/x_2921.png,good,True
340,./vae_out/x/x_0043.png,bad,False
341,./vae_out/x/x_1814.png,bad,False
342,./vae_out/x/x_4593.png,good,True
343,./vae_out/x/x_0127.png,good,True
344,./vae_out/x/x_4043.png,good,True
345,./vae_out/x/x_4214.png,good,True
346,./vae_out/x/x_2489.png,good,True
347,./vae_out/x/x_1196.png,good,True
348,./vae_out/x/x_3501.png,bad,False
349,./vae_out/x/x_0334.png,good,True
350,./vae_out/x/x_4662.png,good,True
351,./vae_out/x/x_1529.png,bad,False
352,./vae_out/x/x_1365.png,bad,False
353,./vae_out/x/x_3750.png,bad,False
354,./vae_out/x/x_4141.png,good,True
355,./vae_out/x/x_0961.png,good,True
356,./vae_out/x/x_1542.png,bad,False
357,./vae_out/x/x_0534.png,good,True
358,./vae_out/x/x_1191.png,bad,False
359,./vae_out/x/x_1953.png,bad,False
360,./vae_out/x/x_0342.png,bad,False
361,./vae_out/x/x_0370.png,good,True
362,./vae_out/x/x_2437.png,good,True
363,./vae_out/x/x_4850.png,good,True
364,./vae_out/x/x_1095.png,bad,False
365,./vae_out/x/x_0554.png,good,True
366,./vae_out/x/x_4082.png,bad,False
367,./vae_out/x/x_1921.png,good,True
368,./vae_out/x/x_1123.png,bad,False
369,./vae_out/x/x_1926.png,good,True
370,./vae_out/x/x_3964.png,good,True
371,./vae_out/x/x_2060.png,bad,False
372,./vae_out/x/x_3067.png,good,True
373,./vae_out/x/x_3720.png,bad,False
374,./vae_out/x/x_4444.png,good,True
375,./vae_out/x/x_4068.png,bad,False
376,./vae_out/x/x_0629.png,good,True
377,./vae_out/x/x_2737.png,bad,False
378,./vae_out/x/x_4552.png,bad,False
379,./vae_out/x/x_4666.png,bad,False
380,./vae_out/x/x_1750.png,bad,False
381,./vae_out/x/x_1457.png,good,True
382,./vae_out/x/x_2293.png,good,True
383,./vae_out/x/x_1235.png,good,True
384,./vae_out/x/x_4740.png,bad,False
385,./vae_out/x/x_1009.png,good,True
386,./vae_out/x/x_0732.png,bad,False
387,./vae_out/x/x_0671.png,good,True
388,./vae_out/x/x_4126.png,bad,False
389,./vae_out/x/x_3398.png,bad,False
390,./vae_out/x/x_3111.png,bad,False
391,./vae_out/x/x_3742.png,good,True
392,./vae_out/x/x_1111.png,bad,False
393,./vae_out/x/x_1082.png,good,True
394,./vae_out/x/x_0675.png,good,True
395,./vae_out/x/x_3828.png,bad,False
396,./vae_out/x/x_3644.png,bad,False
397,./vae_out/x/x_4467.png,good,True
398,./vae_out/x/x_4978.png,bad,False
399,./vae_out/x/x_0628.png,bad,False
400,./vae_out/x/x_0624.png,bad,False
401,./vae_out/x/x_0859.png,bad,False
402,./vae_out/x/x_2778.png,good,True
403,./vae_out/x/x_3737.png,good,True
404,./vae_out/x/x_2505.png,good,True
405,./vae_out/x/x_1842.png,bad,False
406,./vae_out/x/x_0734.png,bad,False
407,./vae_out/x/x_1580.png,good,True
408,./vae_out/x/x_2185.png,bad,False
409,./vae_out/x/x_1851.png,good,True
410,./vae_out/x/x_4172.png,good,True
411,./vae_out/x/x_3700.png,good,True
412,./vae_out/x/x_0270.png,good,True
413,./vae_out/x/x_2120.png,bad,False
414,./vae_out/x/x_2541.png,bad,False
415,./vae_out/x/x_2563.png,bad,False
416,./vae_out/x/x_2497.png,good,True
417,./vae_out/x/x_2902.png,good,True
418,./vae_out/x/x_0556.png,bad,False
419,./vae_out/x/x_4357.png,good,True
420,./vae_out/x/x_2641.png,good,True
421,./vae_out/x/x_4502.png,bad,False
422,./vae_out/x/x_0331.png,good,True
423,./vae_out/x/x_3612.png,bad,False
424,./vae_out/x/x_1700.png,bad,False
425,./vae_out/x/x_3564.png,bad,False
426,./vae_out/x/x_2708.png,bad,False
427,./vae_out/x/x_4517.png,good,True
428,./vae_out/x/x_2294.png,good,True
429,./vae_out/x/x_4986.png,bad,False
430,./vae_out/x/x_1532.png,good,True
431,./vae_out/x/x_4843.png,good,True
432,./vae_out/x/x_4707.png,bad,False
433,./vae_out/x/x_4660.png,bad,False
434,./vae_out/x/x_1540.png,good,True
435,./vae_out/x/x_4360.png,good,True
436,./vae_out/x/x_2973.png,good,True
437,./vae_out/x/x_4754.png,good,True
438,./vae_out/x/x_0945.png,good,True
439,./vae_out/x/x_4318.png,bad,False
440,./vae_out/x/x_1748.png,good,True
441,./vae_out/x/x_0462.png,good,True
442,./vae_out/x/x_4794.png,good,True
443,./vae_out/x/x_0304.png,good,True
444,./vae_out/x/x_4449.png,good,True
445,./vae_out/x/x_3423.png,good,True
446,./vae_out/x/x_2900.png,bad,False
447,./vae_out/x/x_3972.png,bad,False
448,./vae_out/x/x_1489.png,bad,False
449,./vae_out/x/x_2416.png,bad,False
450,./vae_out/x/x_3913.png,bad,False
451,./vae_out/x/x_4077.png,bad,False
452,./vae_out/x/x_2614.png,good,True
453,./vae_out/x/x_0762.png,bad,False
454,./vae_out/x/x_2171.png,bad,False
455,./vae_out/x/x_4787.png,good,True
456,./vae_out/x/x_4132.png,good,True
457,./vae_out/x/x_1915.png,good,True
458,./vae_out/x/x_4640.png,good,True
459,./vae_out/x/x_2290.png,good,True
460,./vae_out/x/x_4057.png,good,True
461,./vae_out/x/x_1371.png,bad,False
462,./vae_out/x/x_3617.png,bad,False
463,./vae_out/x/x_0508.png,bad,False
464,./vae_out/x/x_0724.png,bad,False
465,./vae_out/x/x_3241.png,bad,False
466,./vae_out/x/x_4385.png,good,True
467,./vae_out/x/x_3933.png,bad,False
468,./vae_out/x/x_3921.png,bad,False
469,./vae_out/x/x_2152.png,bad,False
470,./vae_out/x/x_3443.png,good,True
471,./vae_out/x/x_2436.png,good,True
472,./vae_out/x/x_2837.png,good,True
473,./vae_out/x/x_2693.png,bad,False
474,./vae_out/x/x_2864.png,bad,False
475,./vae_out/x/x_1829.png,bad,False
476,./vae_out/x/x_2158.png,bad,False
477,./vae_out/x/x_4445.png,bad,False
478,./vae_out/x/x_0808.png,good,True
479,./vae_out/x/x_1978.png,bad,False
480,./vae_out/x/x_0742.png,bad,False
481,./vae_out/x/x_4722.png,good,True
482,./vae_out/x/x_3435.png,good,True
483,./vae_out/x/x_0947.png,bad,False
484,./vae_out/x/x_2498.png,good,True
485,./vae_out/x/x_1065.png,good,True
486,./vae_out/x/x_4486.png,bad,False
487,./vae_out/x/x_2969.png,good,True
488,./vae_out/x/x_1615.png,good,True
489,./vae_out/x/x_0009.png,good,True
490,./vae_out/x/x_1152.png,bad,False
491,./vae_out/x/x_0282.png,good,True
492,./vae_out/x/x_3043.png,bad,False
493,./vae_out/x/x_3497.png,bad,False
494,./vae_out/x/x_4726.png,bad,False
495,./vae_out/x/x_3898.png,bad,False
496,./vae_out/x/x_3748.png,good,True
497,./vae_out/x/x_3697.png,good,True
498,./vae_out/x/x_1058.png,bad,False
499,./vae_out/x/x_1027.png,bad,False
500,./vae_out/x/x_2337.png,good,True
501,./vae_out/x/x_2887.png,bad,False
502,./vae_out/x/x_0419.png,good,True
503,./vae_out/x/x_2913.png,good,True
504,./vae_out/x/x_0612.png,bad,False
505,./vae_out/x/x_1231.png,bad,False
506,./vae_out/x/x_0813.png,bad,False
507,./vae_out/x/x_4751.png,good,True
508,./vae_out/x/x_3897.png,bad,False
509,./vae_out/x/x_2862.png,good,True
510,./vae_out/x/x_4574.png,good,True
511,./vae_out/x/x_0488.png,bad,False
512,./vae_out/x/x_1056.png,good,True
513,./vae_out/x/x_4403.png,bad,False
514,./vae_out/x/x_0013.png,good,True
515,./vae_out/x/x_2101.png,good,True
516,./vae_out/x/x_1914.png,bad,False
517,./vae_out/x/x_2324.png,good,True
518,./vae_out/x/x_0312.png,good,True
519,./vae_out/x/x_2001.png,good,True
520,./vae_out/x/x_0246.png,bad,False
521,./vae_out/x/x_1283.png,good,True
522,./vae_out/x/x_4605.png,bad,False
523,./vae_out/x/x_4025.png,good,True
524,./vae_out/x/x_4428.png,good,True
525,./vae_out/x/x_4655.png,good,True
526,./vae_out/x/x_3007.png,bad,False
527,./vae_out/x/x_3307.png,good,True
528,./vae_out/x/x_0487.png,good,True
529,./vae_out/x/x_2825.png,bad,False
530,./vae_out/x/x_1602.png,bad,False
531,./vae_out/x/x_1268.png,good,True
532,./vae_out/x/x_3074.png,good,True
533,./vae_out/x/x_4002.png,bad,False
534,./vae_out/x/x_4050.png,bad,False
535,./vae_out/x/x_3634.png,good,True
536,./vae_out/x/x_4956.png,good,True
537,./vae_out/x/x_3293.png,bad,False
538,./vae_out/x/x_3936.png,bad,False
539,./vae_out/x/x_0528.png,good,True
540,./vae_out/x/x_1711.png,good,True
541,./vae_out/x/x_0735.png,good,True
542,./vae_out/x/x_0636.png,good,True
543,./vae_out/x/x_1968.png,bad,False
544,./vae_out/x/x_3104.png,good,True
545,./vae_out/x/x_2384.png,good,True
546,./vae_out/x/x_1639.png,good,True
547,./vae_out/x/x_2259.png,good,True
548,./vae_out/x/x_1319.png,good,True
549,./vae_out/x/x_0547.png,bad,False
550,./vae_out/x/x_4156.png,good,True
551,./vae_out/x/x_0542.png,good,True
552,./vae_out/x/x_3825.png,good,True
553,./vae_out/x/x_3613.png,good,True
554,./vae_out/x/x_1097.png,good,True
555,./vae_out/x/x_1463.png,good,True
556,./vae_out/x/x_2418.png,bad,False
557,./vae_out/x/x_4033.png,bad,False
558,./vae_out/x/x_3042.png,good,True
559,./vae_out/x/x_2863.png,good,True
560,./vae_out/x/x_4723.png,good,True
561,./vae_out/x/x_4576.png,good,True
562,./vae_out/x/x_4671.png,good,True
563,./vae_out/x/x_1771.png,good,True
564,./vae_out/x/x_1078.png,good,True
565,./vae_out/x/x_2584.png,bad,False
566,./vae_out/x/x_1860.png,bad,False
567,./vae_out/x/x_4901.png,good,True
568,./vae_out/x/x_4223.png,good,True
569,./vae_out/x/x_2810.png,bad,False
570,./vae_out/x/x_2026.png,good,True
571,./vae_out/x/x_0717.png,good,True
572,./vae_out/x/x_4277.png,good,True
573,./vae_out/x/x_4499.png,bad,False
574,./vae_out/x/x_2705.png,bad,False
575,./vae_out/x/x_0434.png,good,True
576,./vae_out/x/x_0649.png,bad,False
577,./vae_out/x/x_4559.png,good,True
578,./vae_out/x/x_3002.png,good,True
579,./vae_out/x/x_2795.png,good,True
580,./vae_out/x/x_0095.png,good,True
581,./vae_out/x/x_3316.png,good,True
582,./vae_out/x/x_4108.png,good,True
583,./vae_out/x/x_3394.png,bad,False
584,./vae_out/x/x_0904.png,good,True
585,./vae_out/x/x_2359.png,bad,False
586,./vae_out/x/x_4746.png,bad,False
587,./vae_out/x/x_3727.png,good,True
588,./vae_out/x/x_4548.png,bad,False
589,./vae_out/x/x_0191.png,bad,False
590,./vae_out/x/x_2216.png,good,True
591,./vae_out/x/x_2987.png,bad,False
592,./vae_out/x/x_1672.png,good,True
593,./vae_out/x/x_0097.png,good,True
594,./vae_out/x/x_3230.png,good,True
595,./vae_out/x/x_2165.png,bad,False
596,./vae_out/x/x_4933.png,bad,False
597,./vae_out/x/x_0179.png,bad,False
598,./vae_out/x/x_0148.png,bad,False
599,./vae_out/x/x_3604.png,bad,False
600,./vae_out/x/x_0754.png,good,True
601,./vae_out/x/x_3531.png,good,True
602,./vae_out/x/x_1646.png,good,True
603,./vae_out/x/x_2907.png,bad,False
604,./vae_out/x/x_2429.png,good,True
605,./vae_out/x/x_3008.png,good,True
606,./vae_out/x/x_1282.png,good,True
607,./vae_out/x/x_3019.png,good,True
608,./vae_out/x/x_4193.png,good,True
609,./vae_out/x/x_0335.png,bad,False
610,./vae_out/x/x_4690.png,good,True
611,./vae_out/x/x_2797.png,bad,False
612,./vae_out/x/x_0260.png,good,True
613,./vae_out/x/x_4299.png,bad,False
614,./vae_out/x/x_4884.png,bad,False
615,./vae_out/x/x_3368.png,good,True
616,./vae_out/x/x_2284.png,bad,False
617,./vae_out/x/x_4388.png,bad,False
618,./vae_out/x/x_2397.png,bad,False
619,./vae_out/x/x_0568.png,bad,False
620,./vae_out/x/x_0356.png,good,True
621,./vae_out/x/x_2732.png,good,True
622,./vae_out/x/x_3863.png,good,True
623,./vae_out/x/x_3541.png,bad,False
624,./vae_out/x/x_3297.png,good,True
625,./vae_out/x/x_4941.png,good,True
626,./vae_out/x/x_0548.png,bad,False
627,./vae_out/x/x_4090.png,bad,False
628,./vae_out/x/x_2783.png,good,True
629,./vae_out/x/x_2754.png,good,True
630,./vae_out/x/x_0667.png,good,True
631,./vae_out/x/x_3893.png,good,True
632,./vae_out/x/x_3376.png,bad,False
633,./vae_out/x/x_2820.png,bad,False
634,./vae_out/x/x_2454.png,good,True
635,./vae_out/x/x_1305.png,good,True
636,./vae_out/x/x_3843.png,good,True
637,./vae_out/x/x_1815.png,bad,False
638,./vae_out/x/x_1498.png,bad,False
639,./vae_out/x/x_0966.png,good,True
640,./vae_out/x/x_3022.png,good,True
641,./vae_out/x/x_3233.png,bad,False
642,./vae_out/x/x_4462.png,bad,False
643,./vae_out/x/x_1309.png,bad,False
644,./vae_out/x/x_2844.png,good,True
645,./vae_out/x/x_4250.png,bad,False
646,./vae_out/x/x_0743.png,good,True
647,./vae_out/x/x_1042.png,good,True
648,./vae_out/x/x_1655.png,bad,False
649,./vae_out/x/x_4174.png,bad,False
650,./vae_out/x/x_0096.png,bad,False
651,./vae_out/x/x_1499.png,good,True
652,./vae_out/x/x_3340.png,good,True
653,./vae_out/x/x_3556.png,good,True
